code,company,age
707,4,-0.4490346236847171
229,0,0.6403788312555079
1285,3,-0.4490346236847171
723,4,-0.682480364029051
1148,3,0.17348735056684006
765,4,-0.21558888334038315
445,0,-1.538448078624942
992,1,-1.2271870914991634
771,4,0.7960093248183971
653,4,-1.6940785721878313
327,0,-0.8381108575919403
1116,1,-1.6940785721878313
95,0,-1.6940785721878313
729,4,0.9516398183812865
616,2,-0.21558888334038315
1051,1,1.1072703119441758
388,0,-1.538448078624942
328,0,0.7960093248183971
1328,3,0.6403788312555079
562,2,0.8738245715998418
41,0,1.496346545851399
854,4,0.2513025973482847
80,0,0.17348735056684006
1290,3,-0.8381108575919403
596,2,0.9516398183812865
430,0,-0.5268498704661617
1127,1,0.2513025973482847
1228,3,-1.6162633254063867
503,2,-0.9937413511548295
899,1,0.2513025973482847
463,2,-1.6162633254063867
819,4,0.9516398183812865
1093,1,-1.4606328318434973
851,4,1.1850855587256204
24,0,1.3407160522885098
844,4,1.0294550651627312
26,0,0.4847483376926186
1067,1,-0.5268498704661617
415,0,1.4185312990699543
354,0,-0.29340413012182776
976,1,1.496346545851399
154,0,0.2513025973482847
135,0,0.17348735056684006
1211,3,-0.915926104373385
635,2,0.40693309091117397
8,0,-0.1377736365589385
1326,3,1.3407160522885098
525,2,-0.8381108575919403
